EnergyImpactID,Version,VersionSource,LastMod,PA,BldgType,BldgVint,BldgLoc,BldgHVAC,NormUnit,NumUnit,MeasArea,ScaleBasis,APreWBkWh,APreWBkW,APreWBtherm,APreWBkWh,APreWBkW,APreWBtherm,APreEUkWh,APreEUkW,APreEUtherm,AStdEUkWh,AStdEUkW,AStdEUtherm,ElecImpactProfileID,GasImpactProfileID,Flag,SourceDesc,APreUseWBkWh,APreUseWBtherm,AStdUseWBkWh,AStdUseWBtherm,AMsrUseWBkWh,AMsrUseWBtherm,APreUseEUkWh,APreUseEUtherm,AStdUseEUkWh,AStdUseEUtherm,AMsrUseEUkWh,AMsrUseEUtherm
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ11,cDXGF,Each,1,858000,None,32700,0.001,0.00068,32700,0.001,0.00068,,,,,,,,,20,,8402700,37781,,,8370000,37781,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ12,cDXGF,Each,1,858000,None,34800,-0.001,0.00512,34800,-0.001,0.00512,,,,,,,,,20,,7917600,38598,,,7882700,38598,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ13,cDXGF,Each,1,858000,None,37500,0.001,0.00478,37500,0.001,0.00478,,,,,,,,,20,,8466900,34897,,,8429300,34897,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ14,cDXGF,Each,1,858000,None,32100,0,0.00102,32100,0,0.00102,,,,,,,,,20,,8559000,36701,,,8526800,36701,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ15,cDXGF,Each,1,858000,None,32100,0,-0.00034,32100,0,-0.00034,,,,,,,,,20,,9580300,24785,,,9548200,24785,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ16,cDXGF,Each,1,858000,None,40200,8.49,0.00035,40200,8.49,0.00035,,,,,,,,,20,,7932800,48293,,,7892600,48293,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ01,cDXHP,Each,1,858000,None,1680,1.85,0,1680,1.85,0,,,,,,,,,20,,6915000,34212,,,6913300,34212,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ02,cDXHP,Each,1,858000,None,25500,6.3,0,25500,6.3,0,,,,,,,,,20,,7646400,31830,,,7620900,31830,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ03,cDXHP,Each,1,858000,None,28800,17.8,0,28800,17.8,0,,,,,,,,,20,,7273300,30996,,,7244500,30996,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ04,cDXHP,Each,1,858000,None,28700,-0.002,0,28700,-0.002,0,,,,,,,,,20,,8086900,30478,,,8058200,30478,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ05,cDXHP,Each,1,858000,None,41400,11.7,0,41400,11.7,0,,,,,,,,,20,,7442400,30983,,,7401100,30983,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ06,cDXHP,Each,1,858000,None,45800,12.9,0,45800,12.9,0,,,,,,,,,20,,7747200,28511,,,7701300,28511,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ07,cDXHP,Each,1,858000,None,15500,0,0,15500,0,0,,,,,,,,,20,,7757800,28218,,,7742300,28218,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ08,cDXHP,Each,1,858000,None,44200,0,0,44200,0,0,,,,,,,,,20,,8244200,27732,,,8200000,27732,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ09,cDXHP,Each,1,858000,None,34000,0,0,34000,0,0,,,,,,,,,20,,8309100,27989,,,8275100,27989,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ10,cDXHP,Each,1,858000,None,41500,-0.001,0,41500,-0.001,0,,,,,,,,,20,,8342000,27603,,,8300400,27603,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ11,cDXHP,Each,1,858000,None,32800,-0.001,0,32800,-0.001,0,,,,,,,,,20,,8486900,29253,,,8454100,29253,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ12,cDXHP,Each,1,858000,None,34300,-0.005,0,34300,-0.005,0,,,,,,,,,20,,7989300,30241,,,7955000,30241,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ13,cDXHP,Each,1,858000,None,37500,0.002,0,37500,0.002,0,,,,,,,,,20,,8531400,28330,,,8493800,28330,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ14,cDXHP,Each,1,858000,None,32400,0,0.00069,32400,0,0.00069,,,,,,,,,20,,8646900,29003,,,8614500,29003,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ15,cDXHP,Each,1,858000,None,32300,0,0,32300,0,0,,,,,,,,,20,,9602500,23722,,,9570200,23722,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ16,cDXHP,Each,1,858000,None,40400,8.56,0,40400,8.56,0,,,,,,,,,20,,8086200,34779,,,8045900,34779,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ01,cDXOH,Each,1,858000,None,1710,1.81,0,1710,1.81,0,,,,,,,,,20,,6807500,34462,,,6805800,34462,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ02,cDXOH,Each,1,858000,None,26000,6.21,0,26000,6.21,0,,,,,,,,,20,,7561700,31984,,,7535700,31984,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ03,cDXOH,Each,1,858000,None,30300,17.7,-0.00035,30300,17.7,-0.00035,,,,,,,,,20,,7235800,31049,,,7205500,31049,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ04,cDXOH,Each,1,858000,None,28600,-0.002,-0.00034,28600,-0.002,-0.00034,,,,,,,,,20,,7996200,30566,,,7967600,30566,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ05,cDXOH,Each,1,858000,None,44700,11.7,0,44700,11.7,0,,,,,,,,,20,,7399400,31014,,,7354700,31014,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ06,cDXOH,Each,1,858000,None,44300,12.8,0,44300,12.8,0,,,,,,,,,20,,7754000,28514,,,7709700,28514,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ07,cDXOH,Each,1,858000,None,15500,0,0,15500,0,0,,,,,,,,,20,,7765300,28220,,,7749800,28220,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ08,cDXOH,Each,1,858000,None,44100,0,0,44100,0,0,,,,,,,,,20,,8237800,27738,,,8193700,27738,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ09,cDXOH,Each,1,858000,None,33900,-0.003,0,33900,-0.003,0,,,,,,,,,20,,8292300,28005,,,8258400,28005,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ10,cDXOH,Each,1,858000,None,41300,-0.001,0,41300,-0.001,0,,,,,,,,,20,,8320900,27614,,,8279600,27614,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ11,cDXOH,Each,1,858000,None,32700,0.001,-0.00069,32700,0.001,-0.00069,,,,,,,,,20,,8402700,29437,,,8370000,29437,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ12,cDXOH,Each,1,858000,None,34800,-0.001,0,34800,-0.001,0,,,,,,,,,20,,7916300,30422,,,7881500,30422,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ13,cDXOH,Each,1,858000,None,37500,0.001,0,37500,0.001,0,,,,,,,,,20,,8465800,28488,,,8428300,28488,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ14,cDXOH,Each,1,858000,None,32100,0,0,32100,0,0,,,,,,,,,20,,8556100,29086,,,8524000,29086,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ15,cDXOH,Each,1,858000,None,32100,0,0,32100,0,0,,,,,,,,,20,,9579500,23724,,,9547400,23724,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ16,cDXOH,Each,1,858000,None,40200,8.49,0.00034,40200,8.49,0.00034,,,,,,,,,20,,7939000,35172,,,7898800,35172,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ01,cPVVG,Each,1,858000,None,1480,1.39,0.00512,1480,1.39,0.00512,,,,,,,,,20,,5860700,57590,,,5859300,57590,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ02,cPVVG,Each,1,858000,None,21100,4.68,0.0539,21100,4.68,0.0539,,,,,,,,,20,,6578200,48992,,,6557100,48991,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ03,cPVVG,Each,1,858000,None,25400,13.8,0.0218,25400,13.8,0.0218,,,,,,,,,20,,6265500,41065,,,6240100,41065,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ04,cPVVG,Each,1,858000,None,23000,-0.002,0.0355,23000,-0.002,0.0355,,,,,,,,,20,,7017700,45345,,,6994600,45344,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ05,cPVVG,Each,1,858000,None,38400,9.18,0.0809,38400,9.18,0.0809,,,,,,,,,20,,6415300,41863,,,6376900,41862,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ06,cPVVG,Each,1,858000,None,35900,9.42,-0.00171,35900,9.42,-0.00171,,,,,,,,,20,,6837800,31393,,,6801900,31393,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ07,cPVVG,Each,1,858000,None,12100,0,0.00102,12100,0,0.00102,,,,,,,,,20,,6842500,30549,,,6830300,30549,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ08,cPVVG,Each,1,858000,None,34300,0,0.0109,34300,0,0.0109,,,,,,,,,20,,7291100,31641,,,7256800,31641,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ09,cPVVG,Each,1,858000,None,27100,0,0.00853,27100,0,0.00853,,,,,,,,,20,,7305500,32842,,,7278400,32842,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ10,cPVVG,Each,1,858000,None,32700,0,0.0133,32700,0,0.0133,,,,,,,,,20,,7380700,32798,,,7348000,32798,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ11,cPVVG,Each,1,858000,None,26100,0.002,0.0109,26100,0.002,0.0109,,,,,,,,,20,,7422100,44178,,,7395900,44178,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ12,cPVVG,Each,1,858000,None,28000,-0.001,0.0283,28000,-0.001,0.0283,,,,,,,,,20,,6962400,44903,,,6934400,44903,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ13,cPVVG,Each,1,858000,None,29900,0.002,0.0188,29900,0.002,0.0188,,,,,,,,,20,,7501800,40289,,,7471900,40289,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ14,cPVVG,Each,1,858000,None,26700,0,0.00649,26700,0,0.00649,,,,,,,,,20,,7551300,42386,,,7524600,42386,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ15,cPVVG,Each,1,858000,None,25000,0,0.00375,25000,0,0.00375,,,,,,,,,20,,8667000,26150,,,8642000,26150,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,EUn,Ex,CZ16,cPVVG,Each,1,858000,None,35000,7.14,0.00034,35000,7.14,0.00034,,,,,,,,,20,,6724100,58493,,,6689200,58493,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Gro,Ex,CZ01,cDXGF,Each,1,50000,None,230,0.023,0.0242,230,0.023,0.0242,,,,,,,,,20,,1574000,11515,,,1573800,11515,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Gro,Ex,CZ02,cDXGF,Each,1,50000,None,-182,0.564,0.971,-182,0.564,0.971,,,,,,,,,20,,1746700,8348.4,,,1746900,8347.4,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Gro,Ex,CZ03,cDXGF,Each,1,50000,None,438,1.22,0.54,438,1.22,0.54,,,,,,,,,20,,1779300,6652.6,,,1778900,6652.1,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Gro,Ex,CZ04,cDXGF,Each,1,50000,None,1010,-0.006,0.557,1010,-0.006,0.557,,,,,,,,,20,,1893800,6989.3,,,1892800,6988.7,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Gro,Ex,CZ05,cDXGF,Each,1,50000,None,1120,1.06,0.719,1120,1.06,0.719,,,,,,,,,20,,1807500,6318.5,,,1806400,6317.8,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Gro,Ex,CZ06,cDXGF,Each,1,50000,None,2010,1.03,0.113,2010,1.03,0.113,,,,,,,,,20,,2151900,3387.9,,,2149900,3387.7,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Gro,Ex,CZ07,cDXGF,Each,1,50000,None,470,-0.001,0.0444,470,-0.001,0.0444,,,,,,,,,20,,2163900,3222.5,,,2163400,3222.4,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Gro,Ex,CZ08,cDXGF,Each,1,50000,None,942,-0.001,0.213,942,-0.001,0.213,,,,,,,,,20,,2177100,3521.2,,,2176200,3521,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Gro,Ex,CZ09,cDXGF,Each,1,50000,None,295,-0.005,0.257,295,-0.005,0.257,,,,,,,,,20,,2147200,3930.3,,,2146900,3930,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Gro,Ex,CZ10,cDXGF,Each,1,50000,None,174,-0.006,0.327,174,-0.006,0.327,,,,,,,,,20,,2162800,3899.2,,,2162600,3898.8,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Gro,Ex,CZ11,cDXGF,Each,1,50000,None,857,0.014,0.402,857,0.014,0.402,,,,,,,,,20,,2030300,6895.5,,,2029400,6895.1,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Gro,Ex,CZ12,cDXGF,Each,1,50000,None,-1410,-0.007,0.71,-1410,-0.007,0.71,,,,,,,,,20,,1904000,7176.4,,,1905400,7175.7,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Gro,Ex,CZ13,cDXGF,Each,1,50000,None,920,0.024,0.374,920,0.024,0.374,,,,,,,,,20,,2078400,6157.5,,,2077400,6157.1,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Gro,Ex,CZ14,cDXGF,Each,1,50000,None,1810,0.003,0.0331,1810,0.003,0.0331,,,,,,,,,20,,2110200,5994.2,,,2108400,5994.2,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Gro,Ex,CZ15,cDXGF,Each,1,50000,None,1430,0.006,0.0195,1430,0.006,0.0195,,,,,,,,,20,,2441800,2500.8,,,2440300,2500.8,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Gro,Ex,CZ16,cDXGF,Each,1,50000,None,2250,0.805,0.00717,2250,0.805,0.00717,,,,,,,,,20,,1896300,9885,,,1894100,9885,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Gro,Ex,CZ01,cDXHP,Each,1,50000,None,189,0.025,0,189,0.025,0,,,,,,,,,20,,1640500,2261.1,,,1640300,2261.1,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Gro,Ex,CZ02,cDXHP,Each,1,50000,None,-165,0.568,0,-165,0.568,0,,,,,,,,,20,,1794100,2122.3,,,1794300,2122.3,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Gro,Ex,CZ03,cDXHP,Each,1,50000,None,470,1.26,0,470,1.26,0,,,,,,,,,20,,1811300,2099.3,,,1810900,2099.3,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Gro,Ex,CZ04,cDXHP,Each,1,50000,None,1010,-0.005,0,1010,-0.005,0,,,,,,,,,20,,1934100,2041.5,,,1933100,2041.5,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Gro,Ex,CZ05,cDXHP,Each,1,50000,None,1160,1.06,0,1160,1.06,0,,,,,,,,,20,,1837000,2108.8,,,1835900,2108.8,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Gro,Ex,CZ06,cDXHP,Each,1,50000,None,2110,1.03,-0.000342,2110,1.03,-0.000342,,,,,,,,,20,,2161200,1946.6,,,2159000,1946.6,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Gro,Ex,CZ07,cDXHP,Each,1,50000,None,484,-0.001,0,484,-0.001,0,,,,,,,,,20,,2172600,1927.1,,,2172100,1927.1,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Gro,Ex,CZ08,cDXHP,Each,1,50000,None,986,-0.001,0,986,-0.001,0,,,,,,,,,20,,2188900,1888.4,,,2187900,1888.4,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Gro,Ex,CZ09,cDXHP,Each,1,50000,None,323,-0.004,0,323,-0.004,0,,,,,,,,,20,,2162200,1901.7,,,2161900,1901.7,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Gro,Ex,CZ10,cDXHP,Each,1,50000,None,217,-0.006,0,217,-0.006,0,,,,,,,,,20,,2178400,1878.2,,,2178200,1878.2,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Gro,Ex,CZ11,cDXHP,Each,1,50000,None,871,0.016,0,871,0.016,0,,,,,,,,,20,,2070000,1925,,,2069200,1925,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Gro,Ex,CZ12,cDXHP,Each,1,50000,None,-1320,-0.006,0,-1320,-0.006,0,,,,,,,,,20,,1944700,2012,,,1946000,2012,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Gro,Ex,CZ13,cDXHP,Each,1,50000,None,915,0.024,0,915,0.024,0,,,,,,,,,20,,2112400,1887.2,,,2111500,1887.2,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Gro,Ex,CZ14,cDXHP,Each,1,50000,None,1820,0.003,0,1820,0.003,0,,,,,,,,,20,,2144800,1939.6,,,2143000,1939.6,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Gro,Ex,CZ15,cDXHP,Each,1,50000,None,1380,0.006,0,1380,0.006,0,,,,,,,,,20,,2450600,1600.6,,,2449300,1600.6,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Gro,Ex,CZ16,cDXHP,Each,1,50000,None,2330,0.811,0,2330,0.811,0,,,,,,,,,20,,1971400,2214.7,,,1969100,2214.7,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Gro,Ex,CZ01,cDXOH,Each,1,50000,None,318,0.01,0,318,0.01,0,,,,,,,,,20,,1554800,2261.1,,,1554500,2261.1,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Gro,Ex,CZ02,cDXOH,Each,1,50000,None,-202,0.563,0,-202,0.563,0,,,,,,,,,20,,1730300,2122.3,,,1730500,2122.3,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Gro,Ex,CZ03,cDXOH,Each,1,50000,None,-45.1,1.21,0,-45.1,1.21,0,,,,,,,,,20,,1758600,2099.3,,,1758600,2099.3,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Gro,Ex,CZ04,cDXOH,Each,1,50000,None,722,-0.006,0,722,-0.006,0,,,,,,,,,20,,1861400,2041.5,,,1860600,2041.5,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Gro,Ex,CZ05,cDXOH,Each,1,50000,None,753,1.03,0,753,1.03,0,,,,,,,,,20,,1785800,2108.8,,,1785000,2108.8,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Gro,Ex,CZ06,cDXOH,Each,1,50000,None,1920,1.02,0,1920,1.02,0,,,,,,,,,20,,2144600,1946.6,,,2142700,1946.6,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Gro,Ex,CZ07,cDXOH,Each,1,50000,None,429,0,0,429,0,0,,,,,,,,,20,,2154200,1927.1,,,2153800,1927.1,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Gro,Ex,CZ08,cDXOH,Each,1,50000,None,344,-0.001,0,344,-0.001,0,,,,,,,,,20,,2166900,1888.4,,,2166500,1888.4,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Gro,Ex,CZ09,cDXOH,Each,1,50000,None,268,-0.004,0,268,-0.004,0,,,,,,,,,20,,2128900,1901.7,,,2128600,1901.7,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP68F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Gro,Ex,CZ10,cDXOH,Each,1,50000,None,105,-0.006,0,105,-0.006,0,,,,,,,,,20,,2148100,1878.2,,,2148000,1878.2,,,,,,
