EnergyImpactID,Version,VersionSource,LastMod,PA,BldgType,BldgVint,BldgLoc,BldgHVAC,NormUnit,NumUnit,MeasArea,ScaleBasis,APreWBkWh,APreWBkW,APreWBtherm,AStdWBkWh,AStdWBkW,AStdWBtherm,APreEUkWh,APreEUkW,APreEUtherm,AStdEUkWh,AStdEUkW,AStdEUtherm,ElecImpactProfileID,GasImpactProfileID,Flag,SourceDesc,APreUseWBkWh,APreUseWBtherm,AStdUseWBkWh,AStdUseWBtherm,AMsrUseWBkWh,AMsrUseWBtherm,APreUseEUkWh,APreUseEUtherm,AStdUseEUkWh,AStdUseEUtherm,AMsrUseEUkWh,AMsrUseEUtherm
NB-Fenest-ManufWin,DEER2024,D24_E+_Com_v1,2026-09-14 20:09:17,Any,ESe,Ex,CZ02,cWtd,Each,1,74400,None,7060,2.76,286,,,,,,,,,,,,20,"",760502.69,18828.287030716725,,,753446.7000000001,18542.02730375427,,,,,,
NB-Fenest-ManufWin,DEER2024,D24_E+_Com_v1,2026-09-14 20:09:17,Any,ESe,Ex,CZ03,cWtd,Each,1,74400,None,7110,2.36,203,,,,,,,,,,,,20,"",696258.51,15290.673720136518,,,689149.56,15087.23003412969,,,,,,
NB-Fenest-ManufWin,DEER2024,D24_E+_Com_v1,2026-09-14 20:09:17,Any,ESe,Ex,CZ04,cWtd,Each,1,74400,None,9080,4.18,143,,,,,,,,,,,,20,"",838419.1600000001,17851.472354948804,,,829343.32,17708.068600682593,,,,,,
NB-Fenest-ManufWin,DEER2024,D24_E+_Com_v1,2026-09-14 20:09:17,Any,ESe,Ex,CZ05,cWtd,Each,1,74400,None,7640,1.73,169,,,,,,,,,,,,20,"",713289.7300000001,15587.496928327646,,,705648.5,15418.722525597268,,,,,,
NB-Fenest-ManufWin,DEER2024,D24_E+_Com_v1,2026-09-14 20:09:17,Any,ESe,Ex,CZ06,cWtd,Each,1,74400,None,7520,2.53,70.2,,,,,,,,,,,,20,"",763284.0000000001,11667.38976109215,,,755762.7599999999,11597.175085324232,,,,,,
NB-Fenest-ManufWin,DEER2024,D24_E+_Com_v1,2026-09-14 20:09:17,Any,ESe,Ex,CZ07,cWtd,Each,1,74400,None,5390,1.72,-0.0867,,,,,,,,,,,,20,"",763535.0700000001,11380.335836177475,,,758148.38,11380.422525597269,,,,,,
NB-Fenest-ManufWin,DEER2024,D24_E+_Com_v1,2026-09-14 20:09:17,Any,ESe,Ex,CZ08,cWtd,Each,1,74400,None,11500,4.8,90.8,,,,,,,,,,,,20,"",841487.43,12088.574061433446,,,829991.4299999999,11997.737542662115,,,,,,
NB-Fenest-ManufWin,DEER2024,D24_E+_Com_v1,2026-09-14 20:09:17,Any,ESe,Ex,CZ09,cWtd,Each,1,74400,None,10900,4.89,99.6,,,,,,,,,,,,20,"",850161.1,12576.599317406142,,,839284.49,12476.989419795222,,,,,,
NB-Fenest-ManufWin,DEER2024,D24_E+_Com_v1,2026-09-14 20:09:17,Any,ESe,Ex,CZ10,cWtd,Each,1,74400,None,3680,0.513,168,,,,,,,,,,,,20,"",885441.3899999999,13033.674061433447,,,881763.8200000001,12865.34846416382,,,,,,
NB-Fenest-ManufWin,DEER2024,D24_E+_Com_v1,2026-09-14 20:09:17,Any,ESe,Ex,CZ11,cWtd,Each,1,74400,None,9760,5.09,269,,,,,,,,,,,,20,"",899204.37,17596.269624573375,,,889445.9600000001,17327.198293515357,,,,,,
NB-Fenest-ManufWin,DEER2024,D24_E+_Com_v1,2026-09-14 20:09:17,Any,ESe,Ex,CZ12,cWtd,Each,1,74400,None,7390,3.8,311,,,,,,,,,,,,20,"",824454.61,17564.370648464163,,,817063.91,17253.666552901024,,,,,,
NB-Fenest-ManufWin,DEER2024,D24_E+_Com_v1,2026-09-14 20:09:17,Any,ESe,Ex,CZ13,cWtd,Each,1,74400,None,8640,3.89,123,,,,,,,,,,,,20,"",907080.73,16212.381911262799,,,898444.2999999999,16088.963822525597,,,,,,
NB-Fenest-ManufWin,DEER2024,D24_E+_Com_v1,2026-09-14 20:09:17,Any,ESe,Ex,CZ14,cWtd,Each,1,74400,None,5130,2.28,171,,,,,,,,,,,,20,"",894309.5599999999,16846.340614334473,,,889183.7300000001,16675.42696245734,,,,,,
